id,audio_filepath,duration,class,audio_file_name
id_8p3o047wp6,id_8p3o047wp6.wav,1.494,no,id_8p3o047wp6.wav
id_qez1355hab,id_qez1355hab.wav,1.634,down,
id_puj2pmhemt,id_puj2pmhemt.wav,1.654,right,id_puj2pmhemt.wav
id_ngfh9efg8j,id_ngfh9efg8j.wav,1.654,right,id_ngfh9efg8j.wav
id_6i9hvqb0n2,id_6i9hvqb0n2.wav,1.354,yes,id_6i9hvqb0n2.wav
id_p8o3zdq9x6,id_p8o3zdq9x6.wav,1.078,no,id_p8o3zdq9x6.wav
id_4k2ya4i4pm,id_4k2ya4i4pm.wav,1.358,down,id_4k2ya4i4pm.wav
id_9uan2ooim0,id_9uan2ooim0.wav,1.914,stop,id_9uan2ooim0.wav
id_xv8u3xngbf,id_xv8u3xngbf.wav,1.354,yes,id_xv8u3xngbf.wav
id_5e40f0l639,id_5e40f0l639.wav,1.934,right,id_5e40f0l639.wav
id_ldquz4701j,id_ldquz4701j.wav,2.1333333333333333,stop,id_ldquz4701j.wav
id_hix4k4dvot,id_hix4k4dvot.wav,1.664,no,id_hix4k4dvot.wav
id_b2g01jw6p8,id_b2g01jw6p8.wav,1.9135,stop,id_b2g01jw6p8.wav
id_1qvq5iusgr,id_1qvq5iusgr.wav,1.664,no,id_1qvq5iusgr.wav
id_qdql75g93n,id_qdql75g93n.wav,1.654,right,id_qdql75g93n.wav
id_o806he3d2a,id_o806he3d2a.wav,2.378,yes,id_o806he3d2a.wav
id_jxrgzv9uz5,id_jxrgzv9uz5.wav,1.494,no,
id_sbq03z6wz1,id_sbq03z6wz1.wav,2.074,go,id_sbq03z6wz1.wav
id_xffpksngof,id_xffpksngof.wav,2.274,go,id_xffpksngof.wav
id_q85qus0b7q,id_q85qus0b7q.wav,2.261,right,id_q85qus0b7q.wav
id_py7008p7we,id_py7008p7we.wav,2.027,down,id_py7008p7we.wav
id_ki8bqh2hh6,id_ki8bqh2hh6.wav,1.974,left,id_ki8bqh2hh6.wav
id_jwsw4sh20c,id_jwsw4sh20c.wav,2.854,stop,id_jwsw4sh20c.wav
id_pn3qtoqcln,id_pn3qtoqcln.wav,2.347,up,
id_7gerx790e5,id_7gerx790e5.wav,2.074,no,id_7gerx790e5.wav
id_ub6kty7jyi,id_ub6kty7jyi.wav,1.478,down,
id_pwdo357ari,id_pwdo357ari.wav,2.998,left,id_pwdo357ari.wav
id_skle2xc9ss,id_skle2xc9ss.wav,2.274,down,
id_99z3z2pzvt,id_99z3z2pzvt.wav,2.112,stop,
id_4qkxeluu9k,id_4qkxeluu9k.wav,1.554,up,id_4qkxeluu9k.wav
id_8qa77yazu6,id_8qa77yazu6.wav,1.574,left,id_8qa77yazu6.wav
id_7cybj72rub,id_7cybj72rub.wav,2.133,yes,
id_ofeinwyole,id_ofeinwyole.wav,1.354,yes,id_ofeinwyole.wav
id_5r3wx2zomb,id_5r3wx2zomb.wav,1.664,yes,id_5r3wx2zomb.wav
id_egwq4jmpbq,id_egwq4jmpbq.wav,1.934,right,id_egwq4jmpbq.wav
id_q8eempeilb,id_q8eempeilb.wav,1.478,down,
id_oxfc5h6vjr,id_oxfc5h6vjr.wav,2.027,down,
id_aoyd0hbjqx,id_aoyd0hbjqx.wav,1.478,down,
id_to9jcnmnz0,id_to9jcnmnz0.wav,2.118,go,id_to9jcnmnz0.wav
id_u0pl318t8i,id_u0pl318t8i.wav,2.667,go,id_u0pl318t8i.wav
id_woi2lxssx9,id_woi2lxssx9.wav,1.078,up,id_woi2lxssx9.wav
id_xga4q9anqp,id_xga4q9anqp.wav,2.274,down,id_xga4q9anqp.wav
id_h2n2tw7491,id_h2n2tw7491.wav,2.074,no,id_h2n2tw7491.wav
id_h5rpygojuw,id_h5rpygojuw.wav,2.074,no,id_h5rpygojuw.wav
id_ex03szbcpp,id_ex03szbcpp.wav,2.854,stop,id_ex03szbcpp.wav
id_n073y1txz5,id_n073y1txz5.wav,1.38,go,
id_1jwvc88nne,id_1jwvc88nne.wav,1.578,yes,id_1jwvc88nne.wav
id_08hdz32xff,id_08hdz32xff.wav,1.6,go,id_08hdz32xff.wav
id_2bd56zkn4m,id_2bd56zkn4m.wav,2.347,up,id_2bd56zkn4m.wav
id_loo7bphcnx,id_loo7bphcnx.wav,1.358,down,
id_r5hnllu93i,id_r5hnllu93i.wav,2.274,down,id_r5hnllu93i.wav
id_zfx38u7rbh,id_zfx38u7rbh.wav,1.554,up,id_zfx38u7rbh.wav
id_cbtaexzqu4,id_cbtaexzqu4.wav,1.478,down,id_cbtaexzqu4.wav
id_vfqn6gxfa7,id_vfqn6gxfa7.wav,1.634,down,
id_cabn7v1n6y,id_cabn7v1n6y.wav,1.578,yes,id_cabn7v1n6y.wav
id_e793g82gm5,id_e793g82gm5.wav,1.974,left,id_e793g82gm5.wav
id_e2oq7a9n4m,id_e2oq7a9n4m.wav,1.664,yes,id_e2oq7a9n4m.wav
id_w3ob49511a,id_w3ob49511a.wav,1.578,yes,id_w3ob49511a.wav
id_4drigzvrfc,id_4drigzvrfc.wav,1.984,up,id_4drigzvrfc.wav
id_5kbrqa52oo,id_5kbrqa52oo.wav,2.176,down,id_5kbrqa52oo.wav
id_io22qhpasa,id_io22qhpasa.wav,1.834,up,id_io22qhpasa.wav
id_xn0fsugajr,id_xn0fsugajr.wav,1.078,up,id_xn0fsugajr.wav
id_t0i26njmsj,id_t0i26njmsj.wav,1.238,right,id_t0i26njmsj.wav
id_2f7cnlv36p,id_2f7cnlv36p.wav,2.133,stop,id_2f7cnlv36p.wav
id_g1tnhp5ywf,id_g1tnhp5ywf.wav,1.984,left,
id_d15b400iky,id_d15b400iky.wav,1.554,up,id_d15b400iky.wav
id_qhp4fd1ch1,id_qhp4fd1ch1.wav,2.178,right,id_qhp4fd1ch1.wav
id_q38jtiel0x,id_q38jtiel0x.wav,1.354,yes,
id_duvogjgu9d,id_duvogjgu9d.wav,1.554,up,id_duvogjgu9d.wav
id_yyvsyj65r7,id_yyvsyj65r7.wav,2.347,up,id_yyvsyj65r7.wav
id_b4s1bdcfeq,id_b4s1bdcfeq.wav,1.578,up,id_b4s1bdcfeq.wav
id_61cffr70yw,id_61cffr70yw.wav,1.664,no,id_61cffr70yw.wav
id_96rpwacobm,id_96rpwacobm.wav,2.261,right,id_96rpwacobm.wav
id_zv4r8zzgp7,id_zv4r8zzgp7.wav,2.133,yes,id_zv4r8zzgp7.wav
id_0v0n87ljbv,id_0v0n87ljbv.wav,2.069,no,id_0v0n87ljbv.wav
id_vuzh8ak5uf,id_vuzh8ak5uf.wav,1.934,right,id_vuzh8ak5uf.wav
id_jtsi82ifsm,id_jtsi82ifsm.wav,1.654,right,id_jtsi82ifsm.wav
id_usvvbiovqz,id_usvvbiovqz.wav,1.899,left,
id_xdaypmdqsj,id_xdaypmdqsj.wav,1.834,up,id_xdaypmdqsj.wav
id_5sc9keckzf,id_5sc9keckzf.wav,1.354,yes,id_5sc9keckzf.wav
id_rbdlu8qbqt,id_rbdlu8qbqt.wav,1.578,yes,id_rbdlu8qbqt.wav
id_jek8de9cnl,id_jek8de9cnl.wav,1.578,up,id_jek8de9cnl.wav
id_rl8wlg2ks1,id_rl8wlg2ks1.wav,1.38,go,id_rl8wlg2ks1.wav
id_mqfefbegww,id_mqfefbegww.wav,1.914,stop,id_mqfefbegww.wav
id_krx789hl61,id_krx789hl61.wav,1.338,left,id_krx789hl61.wav
id_6sxcqkrajl,id_6sxcqkrajl.wav,2.274,go,id_6sxcqkrajl.wav
id_epx36wjovf,id_epx36wjovf.wav,1.654,right,id_epx36wjovf.wav
id_nmcie6dlob,id_nmcie6dlob.wav,2.274,down,id_nmcie6dlob.wav
id_jp74nqmlii,id_jp74nqmlii.wav,1.974,left,id_jp74nqmlii.wav
id_m18xg29flx,id_m18xg29flx.wav,1.078,no,id_m18xg29flx.wav
id_646wrf3st2,id_646wrf3st2.wav,1.984,left,
id_kt6erc7jxy,id_kt6erc7jxy.wav,1.792,right,id_kt6erc7jxy.wav
id_673zxkdc9e,id_673zxkdc9e.wav,1.984,left,id_673zxkdc9e.wav
id_eg0ff19zny,id_eg0ff19zny.wav,1.138,stop,id_eg0ff19zny.wav
id_iw4sgz3yvt,id_iw4sgz3yvt.wav,1.6,go,id_iw4sgz3yvt.wav
id_0yc3ep6mua,id_0yc3ep6mua.wav,1.238,right,id_0yc3ep6mua.wav
id_4g3olq7hqf,id_4g3olq7hqf.wav,2.261,right,id_4g3olq7hqf.wav
id_pfzcpokmqe,id_pfzcpokmqe.wav,1.634,down,id_pfzcpokmqe.wav
id_5c9301vpk7,id_5c9301vpk7.wav,1.914,stop,id_5c9301vpk7.wav
id_2m6k552z7v,id_2m6k552z7v.wav,1.278,go,id_2m6k552z7v.wav
id_6d8nd2o6ny,id_6d8nd2o6ny.wav,2.998,left,id_6d8nd2o6ny.wav
id_cde4px4w2z,id_cde4px4w2z.wav,2.178,right,id_cde4px4w2z.wav
id_eve39f9j7e,id_eve39f9j7e.wav,2.027,down,id_eve39f9j7e.wav
id_sysp30l05g,id_sysp30l05g.wav,1.984,left,id_sysp30l05g.wav
id_pg8g7gm5d4,id_pg8g7gm5d4.wav,2.0735,no,id_pg8g7gm5d4.wav
id_mpcuivu9tz,id_mpcuivu9tz.wav,1.834,up,id_mpcuivu9tz.wav
id_1gvvgxfhza,id_1gvvgxfhza.wav,1.654,right,id_1gvvgxfhza.wav
id_prde4shgwz,id_prde4shgwz.wav,1.899,left,id_prde4shgwz.wav
id_lcahp847ho,id_lcahp847ho.wav,2.074,go,
id_9ybhi0hyhk,id_9ybhi0hyhk.wav,2.112,stop,id_9ybhi0hyhk.wav
id_11ead2ukb2,id_11ead2ukb2.wav,1.478,down,id_11ead2ukb2.wav
id_rfx7j2zx2x,id_rfx7j2zx2x.wav,2.069333333333333,no,id_rfx7j2zx2x.wav
id_z0rtq7rozb,id_z0rtq7rozb.wav,2.074,no,
id_xx5os13d9v,id_xx5os13d9v.wav,2.998,left,id_xx5os13d9v.wav
id_3ol80jvm27,id_3ol80jvm27.wav,1.338,left,
id_hffmn89cup,id_hffmn89cup.wav,1.664,yes,id_hffmn89cup.wav
id_wbwmwp78lx,id_wbwmwp78lx.wav,1.654,right,id_wbwmwp78lx.wav
id_ybohcdfkxr,id_ybohcdfkxr.wav,2.274,go,id_ybohcdfkxr.wav
id_0ywvshwyfv,id_0ywvshwyfv.wav,1.298,no,id_0ywvshwyfv.wav
id_35cuatnl7q,id_35cuatnl7q.wav,1.674,yes,id_35cuatnl7q.wav
id_3zr2c0nhle,id_3zr2c0nhle.wav,2.274,down,
id_ki8kal8ig1,id_ki8kal8ig1.wav,1.6,go,id_ki8kal8ig1.wav
id_tu94knci9m,id_tu94knci9m.wav,2.667,go,
id_sr655tne8m,id_sr655tne8m.wav,2.998,left,id_sr655tne8m.wav
id_tgb8l0c0wg,id_tgb8l0c0wg.wav,1.078,up,id_tgb8l0c0wg.wav
id_4nmn4hlvsp,id_4nmn4hlvsp.wav,1.554,up,id_4nmn4hlvsp.wav
id_fmhdwfhu57,id_fmhdwfhu57.wav,1.934,right,id_fmhdwfhu57.wav
id_r7gijcmwbn,id_r7gijcmwbn.wav,1.298,no,id_r7gijcmwbn.wav
id_gg1pqyzfzm,id_gg1pqyzfzm.wav,2.378,yes,
id_gdzyv3vp5l,id_gdzyv3vp5l.wav,2.118,go,id_gdzyv3vp5l.wav
id_xgm8y2ca5r,id_xgm8y2ca5r.wav,1.278,go,id_xgm8y2ca5r.wav
id_tn8ocu8obx,id_tn8ocu8obx.wav,1.078,no,id_tn8ocu8obx.wav
id_xqmyjl0zzv,id_xqmyjl0zzv.wav,2.134,stop,id_xqmyjl0zzv.wav
id_zbsa121qpp,id_zbsa121qpp.wav,2.378,yes,id_zbsa121qpp.wav
id_slwop9rmpd,id_slwop9rmpd.wav,2.118,go,id_slwop9rmpd.wav
id_6ne4rbqdma,id_6ne4rbqdma.wav,2.069,no,id_6ne4rbqdma.wav
id_x3v8b7rn70,id_x3v8b7rn70.wav,2.261,right,id_x3v8b7rn70.wav
id_twjw67rahd,id_twjw67rahd.wav,1.078,no,id_twjw67rahd.wav
id_xpzkibwbwj,id_xpzkibwbwj.wav,1.654,right,id_xpzkibwbwj.wav
id_bqawedk0zk,id_bqawedk0zk.wav,1.974,left,id_bqawedk0zk.wav
id_ixy6nb5tif,id_ixy6nb5tif.wav,1.38,go,
id_8f7w916b6q,id_8f7w916b6q.wav,1.494,no,id_8f7w916b6q.wav
id_ldgakmlv28,id_ldgakmlv28.wav,1.278,go,id_ldgakmlv28.wav
id_x6i9jw4nt0,id_x6i9jw4nt0.wav,1.38,go,id_x6i9jw4nt0.wav
id_htabmjdybq,id_htabmjdybq.wav,1.478,down,
id_iuqebvpuke,id_iuqebvpuke.wav,2.118,go,id_iuqebvpuke.wav
id_m1h2bn0lsc,id_m1h2bn0lsc.wav,1.934,right,id_m1h2bn0lsc.wav
id_8unfqnw94a,id_8unfqnw94a.wav,2.069,no,id_8unfqnw94a.wav
id_p6e0oiioyb,id_p6e0oiioyb.wav,2.261,right,id_p6e0oiioyb.wav
id_3lni7yj79v,id_3lni7yj79v.wav,1.358,down,
id_ldtwqbm4u9,id_ldtwqbm4u9.wav,1.664,no,id_ldtwqbm4u9.wav
id_4jou4bt1nw,id_4jou4bt1nw.wav,2.069,no,id_4jou4bt1nw.wav
id_w4vcftibgs,id_w4vcftibgs.wav,1.138,stop,id_w4vcftibgs.wav
id_i8zxrhlz5y,id_i8zxrhlz5y.wav,1.554,up,id_i8zxrhlz5y.wav
id_wxyn5tgev5,id_wxyn5tgev5.wav,1.38,go,id_wxyn5tgev5.wav
id_k2pl1ize2a,id_k2pl1ize2a.wav,1.138,stop,id_k2pl1ize2a.wav
id_gzbzh688u3,id_gzbzh688u3.wav,1.6,go,id_gzbzh688u3.wav
id_e5zde8om9t,id_e5zde8om9t.wav,1.238,right,id_e5zde8om9t.wav
id_7ccqykrnt8,id_7ccqykrnt8.wav,1.078,no,
id_lbz2h72s70,id_lbz2h72s70.wav,2.854,stop,id_lbz2h72s70.wav
id_432wnydvna,id_432wnydvna.wav,2.118,go,id_432wnydvna.wav
id_90zju1i9s5,id_90zju1i9s5.wav,2.998,left,id_90zju1i9s5.wav
id_x7yiadxi6t,id_x7yiadxi6t.wav,2.274,down,id_x7yiadxi6t.wav
id_unqf9su349,id_unqf9su349.wav,1.654,right,id_unqf9su349.wav
id_59kchn2kbu,id_59kchn2kbu.wav,1.494,no,
id_owx85vzay0,id_owx85vzay0.wav,2.667,go,id_owx85vzay0.wav
id_jalx0hwv6y,id_jalx0hwv6y.wav,2.347,up,id_jalx0hwv6y.wav
id_ls1dlstmqg,id_ls1dlstmqg.wav,2.134,stop,id_ls1dlstmqg.wav
id_8udifhr5mh,id_8udifhr5mh.wav,1.078,no,id_8udifhr5mh.wav
id_6crp9njq5e,id_6crp9njq5e.wav,1.664,no,id_6crp9njq5e.wav
id_pg9ilmw1y2,id_pg9ilmw1y2.wav,1.278,go,id_pg9ilmw1y2.wav
id_8qltmyvxx3,id_8qltmyvxx3.wav,2.069,no,
id_8zmjcyxip1,id_8zmjcyxip1.wav,2.274,down,id_8zmjcyxip1.wav
id_gvd0us1v2k,id_gvd0us1v2k.wav,1.38,go,id_gvd0us1v2k.wav
id_e5cf0aygej,id_e5cf0aygej.wav,2.261,right,id_e5cf0aygej.wav
id_gqn26vr3ly,id_gqn26vr3ly.wav,1.634,down,id_gqn26vr3ly.wav
id_ljpysqy1cn,id_ljpysqy1cn.wav,1.578,yes,id_ljpysqy1cn.wav
id_7lk3f1o9xw,id_7lk3f1o9xw.wav,1.554,up,id_7lk3f1o9xw.wav
id_kwo25npuqa,id_kwo25npuqa.wav,1.674,yes,id_kwo25npuqa.wav
id_nzx44cit13,id_nzx44cit13.wav,2.074,go,id_nzx44cit13.wav
id_nut8that86,id_nut8that86.wav,1.574,left,id_nut8that86.wav
id_grpvm54yw0,id_grpvm54yw0.wav,2.176,down,
id_oq8txwgt1y,id_oq8txwgt1y.wav,1.574,left,id_oq8txwgt1y.wav
id_u4fe5mysq9,id_u4fe5mysq9.wav,1.574,left,id_u4fe5mysq9.wav
id_21igecrseu,id_21igecrseu.wav,2.026666666666667,down,id_21igecrseu.wav
id_4p3k0j6p8m,id_4p3k0j6p8m.wav,2.118,go,id_4p3k0j6p8m.wav
id_sqmhrm761p,id_sqmhrm761p.wav,1.914,stop,id_sqmhrm761p.wav
id_lxos2muzev,id_lxos2muzev.wav,2.133,stop,id_lxos2muzev.wav
id_e4dgqvj3xi,id_e4dgqvj3xi.wav,1.2978333333333334,no,id_e4dgqvj3xi.wav
id_6ia2pr9x8s,id_6ia2pr9x8s.wav,1.578,yes,id_6ia2pr9x8s.wav
id_7b4aorc5c2,id_7b4aorc5c2.wav,2.133,yes,id_7b4aorc5c2.wav
id_4fl7ds6nj0,id_4fl7ds6nj0.wav,1.278,go,id_4fl7ds6nj0.wav
id_l7eals69fj,id_l7eals69fj.wav,1.358,down,
id_8l1yty26uu,id_8l1yty26uu.wav,2.998,left,id_8l1yty26uu.wav
id_qevmg4fq1o,id_qevmg4fq1o.wav,1.578,yes,
id_bdw887reu0,id_bdw887reu0.wav,1.974,left,id_bdw887reu0.wav
id_k3lg5869pv,id_k3lg5869pv.wav,1.974,left,id_k3lg5869pv.wav
id_cjnwahvptt,id_cjnwahvptt.wav,1.664,yes,id_cjnwahvptt.wav
id_82a0wi4nuw,id_82a0wi4nuw.wav,1.634,down,id_82a0wi4nuw.wav
id_l59yiateoc,id_l59yiateoc.wav,1.974,left,id_l59yiateoc.wav
id_oh8q7ogo8q,id_oh8q7ogo8q.wav,2.074,go,id_oh8q7ogo8q.wav
id_3ivf1do19l,id_3ivf1do19l.wav,2.378,yes,
id_a7vmowan0k,id_a7vmowan0k.wav,2.133,stop,id_a7vmowan0k.wav
id_f1w775czct,id_f1w775czct.wav,2.274,down,id_f1w775czct.wav
id_s9r1lq4g5x,id_s9r1lq4g5x.wav,1.358,down,id_s9r1lq4g5x.wav
id_39wkrquprw,id_39wkrquprw.wav,1.934,right,id_39wkrquprw.wav
id_c2mx3gvx5j,id_c2mx3gvx5j.wav,2.261,right,id_c2mx3gvx5j.wav
id_llz5ciojer,id_llz5ciojer.wav,2.133,stop,id_llz5ciojer.wav
id_d2k0g7pl26,id_d2k0g7pl26.wav,1.654,right,id_d2k0g7pl26.wav
id_nk2ixswnba,id_nk2ixswnba.wav,2.347,up,id_nk2ixswnba.wav
id_9zauho30d0,id_9zauho30d0.wav,2.133,yes,id_9zauho30d0.wav
id_nnpb9k2v8g,id_nnpb9k2v8g.wav,1.574,left,id_nnpb9k2v8g.wav
id_zi69ve5c8s,id_zi69ve5c8s.wav,1.899,left,id_zi69ve5c8s.wav
id_lt1bj97xrf,id_lt1bj97xrf.wav,1.578,up,
id_pur5xf0ene,id_pur5xf0ene.wav,1.574,left,id_pur5xf0ene.wav
id_1tcyjem4oe,id_1tcyjem4oe.wav,1.078,up,id_1tcyjem4oe.wav
id_x3ggsat3d9,id_x3ggsat3d9.wav,1.578,up,id_x3ggsat3d9.wav
id_jm5a30bti7,id_jm5a30bti7.wav,1.078,up,id_jm5a30bti7.wav
id_sauny43fqa,id_sauny43fqa.wav,1.984,left,id_sauny43fqa.wav
id_0fnbrdqnkz,id_0fnbrdqnkz.wav,2.069,no,id_0fnbrdqnkz.wav
id_kht6ov5b60,id_kht6ov5b60.wav,2.274,down,
id_v44rr0xvtw,id_v44rr0xvtw.wav,1.674,yes,id_v44rr0xvtw.wav
id_wmw3ou1w23,id_wmw3ou1w23.wav,2.118,go,id_wmw3ou1w23.wav
id_5naukbyylz,id_5naukbyylz.wav,1.6,go,id_5naukbyylz.wav
id_vrh2m205dn,id_vrh2m205dn.wav,2.178,right,id_vrh2m205dn.wav
id_6b5x4554xa,id_6b5x4554xa.wav,2.176,down,
id_c3l5tw05m7,id_c3l5tw05m7.wav,1.238,right,id_c3l5tw05m7.wav
id_bdk9829bad,id_bdk9829bad.wav,1.664,yes,id_bdk9829bad.wav
id_xw5pkokovu,id_xw5pkokovu.wav,1.578,up,id_xw5pkokovu.wav
id_kajrmkkw5o,id_kajrmkkw5o.wav,1.899,left,id_kajrmkkw5o.wav
id_018z0cvqhd,id_018z0cvqhd.wav,2.112,stop,id_018z0cvqhd.wav
id_e9dczsuvow,id_e9dczsuvow.wav,2.378,yes,id_e9dczsuvow.wav
id_lfxm1pewwn,id_lfxm1pewwn.wav,1.138,stop,id_lfxm1pewwn.wav
id_ok9n5m6c5x,id_ok9n5m6c5x.wav,2.134,stop,id_ok9n5m6c5x.wav
id_8h2xczndux,id_8h2xczndux.wav,2.176,down,id_8h2xczndux.wav
id_ydf0r78i5z,id_ydf0r78i5z.wav,1.38,go,id_ydf0r78i5z.wav
id_7wd1hhdhh1,id_7wd1hhdhh1.wav,1.578,yes,id_7wd1hhdhh1.wav
id_vcs7kgn16h,id_vcs7kgn16h.wav,2.261,right,id_vcs7kgn16h.wav
id_liyn6eas8j,id_liyn6eas8j.wav,2.347,up,id_liyn6eas8j.wav
id_9gqo8a4sua,id_9gqo8a4sua.wav,1.278,go,id_9gqo8a4sua.wav
id_wnthug1ryj,id_wnthug1ryj.wav,2.176,down,
id_51ti774sm0,id_51ti774sm0.wav,1.578,up,id_51ti774sm0.wav
id_9zhawyt9br,id_9zhawyt9br.wav,1.578,up,
id_bnwc897p66,id_bnwc897p66.wav,1.554,up,id_bnwc897p66.wav
id_irm71xwcdx,id_irm71xwcdx.wav,2.274,down,id_irm71xwcdx.wav
id_vulg8xe023,id_vulg8xe023.wav,2.261,right,id_vulg8xe023.wav
id_en5y6nsstb,id_en5y6nsstb.wav,1.984,left,id_en5y6nsstb.wav
id_pcolgh1p8z,id_pcolgh1p8z.wav,1.984,left,id_pcolgh1p8z.wav
id_93sjgk7bsa,id_93sjgk7bsa.wav,1.664,yes,id_93sjgk7bsa.wav
id_xi7hj4kjmb,id_xi7hj4kjmb.wav,1.554,up,id_xi7hj4kjmb.wav
id_7u688i5j5v,id_7u688i5j5v.wav,1.3799773242630389,go,id_7u688i5j5v.wav
id_o33cbeybmq,id_o33cbeybmq.wav,1.984,left,id_o33cbeybmq.wav
id_1turzrm4n0,id_1turzrm4n0.wav,1.338,left,id_1turzrm4n0.wav
id_qp5gmjcpvc,id_qp5gmjcpvc.wav,2.998,left,id_qp5gmjcpvc.wav
id_1ub8p70zc8,id_1ub8p70zc8.wav,2.667,go,id_1ub8p70zc8.wav
id_jcpxgy9ntj,id_jcpxgy9ntj.wav,1.664,yes,id_jcpxgy9ntj.wav
id_jisfcrex3t,id_jisfcrex3t.wav,2.133,yes,id_jisfcrex3t.wav
id_wanacd82ps,id_wanacd82ps.wav,1.578,up,id_wanacd82ps.wav
id_btj78w3br8,id_btj78w3br8.wav,1.578,yes,id_btj78w3br8.wav
id_cz89fdlt9q,id_cz89fdlt9q.wav,2.178,right,id_cz89fdlt9q.wav
id_702f94rv0k,id_702f94rv0k.wav,1.278,go,id_702f94rv0k.wav
id_5cc9c4zllw,id_5cc9c4zllw.wav,1.494,no,id_5cc9c4zllw.wav
id_okgb5gnedf,id_okgb5gnedf.wav,1.338,left,id_okgb5gnedf.wav
id_809wocf5xr,id_809wocf5xr.wav,1.078,no,id_809wocf5xr.wav
id_v3ybsi2k0o,id_v3ybsi2k0o.wav,2.378,yes,id_v3ybsi2k0o.wav
id_yq8kep6mpw,id_yq8kep6mpw.wav,1.934,right,id_yq8kep6mpw.wav
id_eab0zg52rg,id_eab0zg52rg.wav,2.274,go,id_eab0zg52rg.wav
id_9tzf1fiwxj,id_9tzf1fiwxj.wav,2.133,stop,id_9tzf1fiwxj.wav
id_4x2ak1kis9,id_4x2ak1kis9.wav,1.899,left,id_4x2ak1kis9.wav
id_adogcaxjsf,id_adogcaxjsf.wav,1.338,left,id_adogcaxjsf.wav
id_nvzzrxjc7b,id_nvzzrxjc7b.wav,1.578,up,id_nvzzrxjc7b.wav
id_u2b1g5qvoe,id_u2b1g5qvoe.wav,1.1378333333333333,stop,id_u2b1g5qvoe.wav
id_p0ow3v0xv5,id_p0ow3v0xv5.wav,1.834,up,id_p0ow3v0xv5.wav
id_3nlxphfv3j,id_3nlxphfv3j.wav,1.834,up,id_3nlxphfv3j.wav
id_74g7az250b,id_74g7az250b.wav,1.6,go,id_74g7az250b.wav
id_tzb71taj2n,id_tzb71taj2n.wav,1.792,right,id_tzb71taj2n.wav
id_p7z2s7yzpi,id_p7z2s7yzpi.wav,1.278,go,id_p7z2s7yzpi.wav
id_l0655bimv3,id_l0655bimv3.wav,1.6,go,id_l0655bimv3.wav
id_pap3pdpnuw,id_pap3pdpnuw.wav,1.792,right,id_pap3pdpnuw.wav
id_p09nybxoui,id_p09nybxoui.wav,1.298,no,id_p09nybxoui.wav
id_c86nyqf8gp,id_c86nyqf8gp.wav,1.834,up,id_c86nyqf8gp.wav
id_lonzcbqoor,id_lonzcbqoor.wav,1.554,up,id_lonzcbqoor.wav
id_whh7odowtg,id_whh7odowtg.wav,1.298,no,id_whh7odowtg.wav
id_5hv5f4qnqh,id_5hv5f4qnqh.wav,1.914,stop,id_5hv5f4qnqh.wav
id_hmtzzygm08,id_hmtzzygm08.wav,1.664,no,id_hmtzzygm08.wav
id_f3sdq7bo35,id_f3sdq7bo35.wav,2.261,right,
id_oihpv57j4r,id_oihpv57j4r.wav,1.934,right,id_oihpv57j4r.wav
id_w8d7vekkwh,id_w8d7vekkwh.wav,2.378,yes,id_w8d7vekkwh.wav
id_cbomjcoc0q,id_cbomjcoc0q.wav,2.134,stop,id_cbomjcoc0q.wav
id_95e5giybwa,id_95e5giybwa.wav,1.238,right,id_95e5giybwa.wav
id_qlqsbu2p8f,id_qlqsbu2p8f.wav,1.298,no,id_qlqsbu2p8f.wav
id_21ai93976y,id_21ai93976y.wav,2.176,down,
id_qzlis9rso0,id_qzlis9rso0.wav,2.261,right,id_qzlis9rso0.wav
id_ui9gxx5fs5,id_ui9gxx5fs5.wav,1.974,left,id_ui9gxx5fs5.wav
id_8an3hqkpgc,id_8an3hqkpgc.wav,2.998,left,id_8an3hqkpgc.wav
id_bk6pwozss3,id_bk6pwozss3.wav,1.934,right,id_bk6pwozss3.wav
id_tespuod72v,id_tespuod72v.wav,2.112,stop,id_tespuod72v.wav
id_z5ofn5r02p,id_z5ofn5r02p.wav,2.133,yes,id_z5ofn5r02p.wav
id_jr8vlh9abg,id_jr8vlh9abg.wav,2.176,down,
id_bto9zykawh,id_bto9zykawh.wav,1.664,yes,id_bto9zykawh.wav
id_1g1ek4spf1,id_1g1ek4spf1.wav,1.974,left,id_1g1ek4spf1.wav
id_abah10z3ep,id_abah10z3ep.wav,1.899,left,id_abah10z3ep.wav
id_nygn58k4x9,id_nygn58k4x9.wav,1.934,right,id_nygn58k4x9.wav
id_2cbj7pbvli,id_2cbj7pbvli.wav,2.854,stop,id_2cbj7pbvli.wav
id_dp1tur073z,id_dp1tur073z.wav,1.634,down,id_dp1tur073z.wav
id_p2vhjjrxxa,id_p2vhjjrxxa.wav,1.664,no,id_p2vhjjrxxa.wav
id_ksasgzknir,id_ksasgzknir.wav,2.074,no,id_ksasgzknir.wav
id_v01hq6o5d2,id_v01hq6o5d2.wav,2.378,yes,id_v01hq6o5d2.wav
id_qazxkyud0r,id_qazxkyud0r.wav,1.974,left,id_qazxkyud0r.wav
id_ei6na5uso9,id_ei6na5uso9.wav,2.118,go,id_ei6na5uso9.wav
id_6dkd9x8ttu,id_6dkd9x8ttu.wav,2.178,right,
id_8h8tw6z3vb,id_8h8tw6z3vb.wav,2.134,stop,id_8h8tw6z3vb.wav
